player_id,player_name,event_id,endpoint,category,action_type,match_date,home_team,away_team,team,minutes_played_matchlog,minute,x,y,end_x,end_y,success,successful,success_flag,success_source,outcome,accurate,won,is_assist,is_key_pass,pass_subtype,_endpoint,endpoint_available,playerCoordinates_x,playerCoordinates_y,passEndCoordinates_x,passEndCoordinates_y,eventActionType,isHome,keypass,isLongBall,_raw_action,isAssist
892673,Sandro Tonali,14025016,rating-breakdown,passes,passes,,,,Newcastle United,90.0,,65.2,66.7,65.7,75.1,True,True,1,boolean_field,success,True,,False,False,pass,rating-breakdown,True,65.2,66.7,65.7,75.1,pass,False,False,,"{""playerCoordinates"": {""x"": 65.2, ""y"": 66.7}, ""passEndCoordinates"": {""x"": 65.7, ""y"": 75.1}, ""eventActionType"": ""pass"", ""isHome"": false, ""outcome"": true, ""keypass"": false}",
892673,Sandro Tonali,14025016,rating-breakdown,passes,passes,,,,Newcastle United,90.0,,61.5,72.7,67.2,76.9,True,True,1,boolean_field,success,True,,False,False,pass,rating-breakdown,True,61.5,72.7,67.2,76.9,pass,False,False,,"{""playerCoordinates"": {""x"": 61.5, ""y"": 72.7}, ""passEndCoordinates"": {""x"": 67.2, ""y"": 76.9}, ""eventActionType"": ""pass"", ""isHome"": false, ""outcome"": true, ""keypass"": false}",
892673,Sandro Tonali,14025016,rating-breakdown,passes,passes,,,,Newcastle United,90.0,,23.6,9.1,24,3.8,True,True,1,boolean_field,success,True,,False,False,pass,rating-breakdown,True,23.6,9.1,24,3.8,pass,False,False,,"{""playerCoordinates"": {""x"": 23.6, ""y"": 9.1}, ""passEndCoordinates"": {""x"": 24, ""y"": 3.8}, ""eventActionType"": ""pass"", ""isHome"": false, ""outcome"": true, ""keypass"": false}",
892673,Sandro Tonali,14025016,rating-breakdown,passes,passes,,,,Newcastle United,90.0,,17,4,5.2,27.5,True,True,1,boolean_field,success,True,,False,False,pass,rating-breakdown,True,17,4,5.2,27.5,pass,False,False,,"{""playerCoordinates"": {""x"": 17, ""y"": 4}, ""passEndCoordinates"": {""x"": 5.2, ""y"": 27.5}, ""eventActionType"": ""pass"", ""isHome"": false, ""outcome"": true, ""keypass"": false}",
892673,Sandro Tonali,14025016,rating-breakdown,passes,passes,,,,Newcastle United,90.0,,23.4,40.7,24.5,66,True,True,1,boolean_field,success,True,,False,False,pass,rating-breakdown,True,23.4,40.7,24.5,66,pass,False,False,,"{""playerCoordinates"": {""x"": 23.4, ""y"": 40.7}, ""passEndCoordinates"": {""x"": 24.5, ""y"": 66}, ""eventActionType"": ""pass"", ""isHome"": false, ""outcome"": true, ""keypass"": false}",
892673,Sandro Tonali,14025016,rating-breakdown,passes,passes,,,,Newcastle United,90.0,,44.5,15.5,57.4,10.2,,,,unresolvable,,,,False,False,pass,rating-breakdown,True,44.5,15.5,57.4,10.2,pass,False,False,,"{""playerCoordinates"": {""x"": 44.5, ""y"": 15.5}, ""passEndCoordinates"": {""x"": 57.4, ""y"": 10.2}, ""eventActionType"": ""pass"", ""isHome"": false, ""keypass"": false}",
892673,Sandro Tonali,14025016,rating-breakdown,passes,passes,,,,Newcastle United,90.0,,76.4,64.2,72.6,51.3,True,True,1,boolean_field,success,True,,False,False,pass,rating-breakdown,True,76.4,64.2,72.6,51.3,pass,False,False,,"{""playerCoordinates"": {""x"": 76.4, ""y"": 64.2}, ""passEndCoordinates"": {""x"": 72.6, ""y"": 51.3}, ""eventActionType"": ""pass"", ""isHome"": false, ""outcome"": true, ""keypass"": false}",
892673,Sandro Tonali,14025016,rating-breakdown,passes,passes,,,,Newcastle United,90.0,,60.7,31.6,100,8.2,,,,unresolvable,,,,False,False,pass,rating-breakdown,True,60.7,31.6,100,8.2,pass,False,False,True,"{""playerCoordinates"": {""x"": 60.7, ""y"": 31.6}, ""passEndCoordinates"": {""x"": 100, ""y"": 8.2}, ""eventActionType"": ""pass"", ""isHome"": false, ""keypass"": false, ""isLongBall"": true}",
892673,Sandro Tonali,14025016,rating-breakdown,passes,passes,,,,Newcastle United,90.0,,42.6,30.5,53.8,12.4,True,True,1,boolean_field,success,True,,False,False,pass,rating-breakdown,True,42.6,30.5,53.8,12.4,pass,False,False,,"{""playerCoordinates"": {""x"": 42.6, ""y"": 30.5}, ""passEndCoordinates"": {""x"": 53.8, ""y"": 12.4}, ""eventActionType"": ""pass"", ""isHome"": false, ""outcome"": true, ""keypass"": false}",
892673,Sandro Tonali,14025016,rating-breakdown,passes,passes,,,,Newcastle United,90.0,,60.1,7.6,71.1,4.5,True,True,1,boolean_field,success,True,,False,False,pass,rating-breakdown,True,60.1,7.6,71.1,4.5,pass,False,False,,"{""playerCoordinates"": {""x"": 60.1, ""y"": 7.6}, ""passEndCoordinates"": {""x"": 71.1, ""y"": 4.5}, ""eventActionType"": ""pass"", ""isHome"": false, ""outcome"": true, ""keypass"": false}",
