player_id,player_name,event_id,endpoint,category,action_type,match_date,home_team,away_team,team,minutes_played_matchlog,minute,x,y,end_x,end_y,outcome,_endpoint,endpoint_available,playerCoordinates_x,playerCoordinates_y,passEndCoordinates_x,passEndCoordinates_y,eventActionType,isHome,keypass,isLongBall
1134351,Ismael Koné,13981431,rating-breakdown,passes,passes,,,,Sassuolo,79.0,,33.3,88.3,47.9,84.7,,rating-breakdown,True,33.3,88.3,47.9,84.7,pass,True,False,
1134351,Ismael Koné,13981431,rating-breakdown,passes,passes,,,,Sassuolo,79.0,,29.5,82.3,12,53.8,True,rating-breakdown,True,29.5,82.3,12,53.8,pass,True,False,
1134351,Ismael Koné,13981431,rating-breakdown,passes,passes,,,,Sassuolo,79.0,,42.8,43.3,43.9,22.3,True,rating-breakdown,True,42.8,43.3,43.9,22.3,pass,True,False,
1134351,Ismael Koné,13981431,rating-breakdown,passes,passes,,,,Sassuolo,79.0,,51.7,31.2,38.2,22.2,True,rating-breakdown,True,51.7,31.2,38.2,22.2,pass,True,False,
1134351,Ismael Koné,13981431,rating-breakdown,passes,passes,,,,Sassuolo,79.0,,90.7,12.1,89,4.9,,rating-breakdown,True,90.7,12.1,89,4.9,pass,True,False,
1134351,Ismael Koné,13981431,rating-breakdown,passes,passes,,,,Sassuolo,79.0,,50.9,27.4,55.6,73.6,True,rating-breakdown,True,50.9,27.4,55.6,73.6,pass,True,False,
1134351,Ismael Koné,13981431,rating-breakdown,passes,passes,,,,Sassuolo,79.0,,64.2,45.6,60.8,53.8,True,rating-breakdown,True,64.2,45.6,60.8,53.8,pass,True,False,
1134351,Ismael Koné,13981431,rating-breakdown,passes,passes,,,,Sassuolo,79.0,,66.3,35.8,74.7,84.1,True,rating-breakdown,True,66.3,35.8,74.7,84.1,pass,True,False,True
1134351,Ismael Koné,13981431,rating-breakdown,passes,passes,,,,Sassuolo,79.0,,13.4,73.6,17.3,79.3,True,rating-breakdown,True,13.4,73.6,17.3,79.3,pass,True,False,
1134351,Ismael Koné,13981431,rating-breakdown,passes,passes,,,,Sassuolo,79.0,,70,14.5,72.9,28.3,True,rating-breakdown,True,70,14.5,72.9,28.3,pass,True,False,
1134351,Ismael Koné,13981431,rating-breakdown,passes,passes,,,,Sassuolo,79.0,,52.9,86.5,57.6,96,True,rating-breakdown,True,52.9,86.5,57.6,96,pass,True,False,
1134351,Ismael Koné,13981431,rating-breakdown,passes,passes,,,,Sassuolo,79.0,,36.2,33.3,30.6,22.9,True,rating-breakdown,True,36.2,33.3,30.6,22.9,pass,True,False,
1134351,Ismael Koné,13981431,rating-breakdown,passes,passes,,,,Sassuolo,79.0,,34.2,54,44.8,77.2,True,rating-breakdown,True,34.2,54,44.8,77.2,pass,True,False,
1134351,Ismael Koné,13981431,rating-breakdown,passes,passes,,,,Sassuolo,79.0,,64,60.7,54.1,19.3,True,rating-breakdown,True,64,60.7,54.1,19.3,pass,True,False,
1134351,Ismael Koné,13981431,rating-breakdown,passes,passes,,,,Sassuolo,79.0,,28.4,18.3,33,0,,rating-breakdown,True,28.4,18.3,33,0,pass,True,False,
1134351,Ismael Koné,13981431,rating-breakdown,passes,passes,,,,Sassuolo,79.0,,60.2,30.1,66.9,26.1,True,rating-breakdown,True,60.2,30.1,66.9,26.1,pass,True,False,
1134351,Ismael Koné,13981431,rating-breakdown,passes,passes,,,,Sassuolo,79.0,,26.1,14.8,19.6,9.4,True,rating-breakdown,True,26.1,14.8,19.6,9.4,pass,True,False,
1134351,Ismael Koné,13981431,rating-breakdown,passes,passes,,,,Sassuolo,79.0,,36.4,5.1,27.4,20.7,True,rating-breakdown,True,36.4,5.1,27.4,20.7,pass,True,False,
1134351,Ismael Koné,13981431,rating-breakdown,passes,passes,,,,Sassuolo,79.0,,46.1,52.8,56.7,55.9,True,rating-breakdown,True,46.1,52.8,56.7,55.9,pass,True,False,
1134351,Ismael Koné,13981431,rating-breakdown,passes,passes,,,,Sassuolo,79.0,,41.6,12.6,44.1,4,,rating-breakdown,True,41.6,12.6,44.1,4,pass,True,False,
1134351,Ismael Koné,13981431,rating-breakdown,passes,passes,,,,Sassuolo,79.0,,63.2,17.2,54.1,11.4,True,rating-breakdown,True,63.2,17.2,54.1,11.4,pass,True,False,
1134351,Ismael Koné,13981431,rating-breakdown,passes,passes,,,,Sassuolo,79.0,,62.2,61,68.9,18.1,True,rating-breakdown,True,62.2,61,68.9,18.1,pass,True,False,
1134351,Ismael Koné,13981431,rating-breakdown,passes,passes,,,,Sassuolo,79.0,,33.3,4.6,19.1,23.8,True,rating-breakdown,True,33.3,4.6,19.1,23.8,pass,True,False,
1134351,Ismael Koné,13981431,rating-breakdown,passes,passes,,,,Sassuolo,79.0,,63.1,65.5,67.2,81.9,True,rating-breakdown,True,63.1,65.5,67.2,81.9,pass,True,False,
1134351,Ismael Koné,13981431,rating-breakdown,passes,passes,,,,Sassuolo,79.0,,60.8,54.3,64,26.1,True,rating-breakdown,True,60.8,54.3,64,26.1,pass,True,False,
1134351,Ismael Koné,13981431,rating-breakdown,passes,passes,,,,Sassuolo,79.0,,29.5,31.9,28.2,63.3,True,rating-breakdown,True,29.5,31.9,28.2,63.3,pass,True,False,
1134351,Ismael Koné,13981431,rating-breakdown,passes,passes,,,,Sassuolo,79.0,,59.6,27,59.5,49.2,True,rating-breakdown,True,59.6,27,59.5,49.2,pass,True,False,
1134351,Ismael Koné,13981431,rating-breakdown,passes,passes,,,,Sassuolo,79.0,,59.2,30.9,60.1,65.2,True,rating-breakdown,True,59.2,30.9,60.1,65.2,pass,True,False,
1134351,Ismael Koné,13981431,rating-breakdown,passes,passes,,,,Sassuolo,79.0,,65,31.2,69.7,49.6,True,rating-breakdown,True,65,31.2,69.7,49.6,pass,True,False,
1134351,Ismael Koné,13981431,rating-breakdown,dribbles,dribbles,,,,Sassuolo,79.0,,41.4,43.8,,,,rating-breakdown,True,41.4,43.8,,,dribble,True,False,
1134351,Ismael Koné,13981431,rating-breakdown,defensive,defensive,,,,Sassuolo,79.0,,32.2,88,,,True,rating-breakdown,True,32.2,88,,,ball-recovery,True,False,
1134351,Ismael Koné,13981431,rating-breakdown,defensive,defensive,,,,Sassuolo,79.0,,73,10.4,,,,rating-breakdown,True,73,10.4,,,tackle,True,False,
1134351,Ismael Koné,13981431,rating-breakdown,defensive,defensive,,,,Sassuolo,79.0,,42.1,29.1,,,True,rating-breakdown,True,42.1,29.1,,,interception,True,False,
1134351,Ismael Koné,13981431,rating-breakdown,defensive,defensive,,,,Sassuolo,79.0,,22.8,58.7,,,True,rating-breakdown,True,22.8,58.7,,,block,True,False,
1134351,Ismael Koné,13981431,rating-breakdown,defensive,defensive,,,,Sassuolo,79.0,,32.8,51.9,,,True,rating-breakdown,True,32.8,51.9,,,ball-recovery,True,False,
1134351,Ismael Koné,13981449,rating-breakdown,passes,passes,,,,Sassuolo,90.0,,31.5,78.5,28.9,34.6,True,rating-breakdown,True,31.5,78.5,28.9,34.6,pass,True,False,
1134351,Ismael Koné,13981449,rating-breakdown,passes,passes,,,,Sassuolo,90.0,,33.9,70.3,30.1,63.5,True,rating-breakdown,True,33.9,70.3,30.1,63.5,pass,True,False,
1134351,Ismael Koné,13981449,rating-breakdown,passes,passes,,,,Sassuolo,90.0,,85.6,60.7,86,58.5,,rating-breakdown,True,85.6,60.7,86,58.5,pass,True,False,
1134351,Ismael Koné,13981449,rating-breakdown,passes,passes,,,,Sassuolo,90.0,,28.5,63.9,34.6,83.7,True,rating-breakdown,True,28.5,63.9,34.6,83.7,pass,True,False,
1134351,Ismael Koné,13981449,rating-breakdown,passes,passes,,,,Sassuolo,90.0,,24.8,70.3,22.3,28.6,True,rating-breakdown,True,24.8,70.3,22.3,28.6,pass,True,False,
1134351,Ismael Koné,13981449,rating-breakdown,passes,passes,,,,Sassuolo,90.0,,63,72.3,53.5,70.9,True,rating-breakdown,True,63,72.3,53.5,70.9,pass,True,False,
1134351,Ismael Koné,13981449,rating-breakdown,passes,passes,,,,Sassuolo,90.0,,41.6,24.2,35.7,28.5,True,rating-breakdown,True,41.6,24.2,35.7,28.5,pass,True,False,
1134351,Ismael Koné,13981449,rating-breakdown,passes,passes,,,,Sassuolo,90.0,,32.1,59.6,29.1,50,True,rating-breakdown,True,32.1,59.6,29.1,50,pass,True,False,
1134351,Ismael Koné,13981449,rating-breakdown,passes,passes,,,,Sassuolo,90.0,,34.2,81.7,30.4,10.6,,rating-breakdown,True,34.2,81.7,30.4,10.6,pass,True,False,True
1134351,Ismael Koné,13981449,rating-breakdown,passes,passes,,,,Sassuolo,90.0,,71.4,81.8,74.8,55.5,,rating-breakdown,True,71.4,81.8,74.8,55.5,pass,True,False,
1134351,Ismael Koné,13981449,rating-breakdown,passes,passes,,,,Sassuolo,90.0,,51.6,69.7,40.5,79.6,True,rating-breakdown,True,51.6,69.7,40.5,79.6,pass,True,False,
1134351,Ismael Koné,13981449,rating-breakdown,passes,passes,,,,Sassuolo,90.0,,45.5,26.3,63.8,1.3,True,rating-breakdown,True,45.5,26.3,63.8,1.3,pass,True,False,
1134351,Ismael Koné,13981449,rating-breakdown,passes,passes,,,,Sassuolo,90.0,,46.5,50.5,53,85,,rating-breakdown,True,46.5,50.5,53,85,pass,True,False,
1134351,Ismael Koné,13981449,rating-breakdown,passes,passes,,,,Sassuolo,90.0,,36.6,72.3,29.7,63.5,True,rating-breakdown,True,36.6,72.3,29.7,63.5,pass,True,False,
1134351,Ismael Koné,13981449,rating-breakdown,passes,passes,,,,Sassuolo,90.0,,35.2,43.9,36.7,29.5,True,rating-breakdown,True,35.2,43.9,36.7,29.5,pass,True,False,
1134351,Ismael Koné,13981449,rating-breakdown,passes,passes,,,,Sassuolo,90.0,,19.5,93.1,8.2,53.2,True,rating-breakdown,True,19.5,93.1,8.2,53.2,pass,True,False,
1134351,Ismael Koné,13981449,rating-breakdown,passes,passes,,,,Sassuolo,90.0,,33.4,68.3,25.3,40.3,True,rating-breakdown,True,33.4,68.3,25.3,40.3,pass,True,False,
1134351,Ismael Koné,13981449,rating-breakdown,passes,passes,,,,Sassuolo,90.0,,33.5,63.9,31.5,39.5,True,rating-breakdown,True,33.5,63.9,31.5,39.5,pass,True,False,
1134351,Ismael Koné,13981449,rating-breakdown,passes,passes,,,,Sassuolo,90.0,,85.7,68.6,79.7,87.6,True,rating-breakdown,True,85.7,68.6,79.7,87.6,pass,True,False,
1134351,Ismael Koné,13981449,rating-breakdown,passes,passes,,,,Sassuolo,90.0,,55.6,81.5,85.9,26.8,True,rating-breakdown,True,55.6,81.5,85.9,26.8,pass,True,False,True
1134351,Ismael Koné,13981449,rating-breakdown,passes,passes,,,,Sassuolo,90.0,,38.5,63,60.4,93.2,True,rating-breakdown,True,38.5,63,60.4,93.2,pass,True,False,
1134351,Ismael Koné,13981449,rating-breakdown,passes,passes,,,,Sassuolo,90.0,,30.1,35.7,26.4,69.1,True,rating-breakdown,True,30.1,35.7,26.4,69.1,pass,True,False,
1134351,Ismael Koné,13981449,rating-breakdown,passes,passes,,,,Sassuolo,90.0,,52.7,28.5,38.1,64.1,True,rating-breakdown,True,52.7,28.5,38.1,64.1,pass,True,False,
1134351,Ismael Koné,13981449,rating-breakdown,passes,passes,,,,Sassuolo,90.0,,26.6,61.2,38.4,62.4,True,rating-breakdown,True,26.6,61.2,38.4,62.4,pass,True,False,
1134351,Ismael Koné,13981449,rating-breakdown,passes,passes,,,,Sassuolo,90.0,,63.4,31.8,54.2,55.2,True,rating-breakdown,True,63.4,31.8,54.2,55.2,pass,True,False,
1134351,Ismael Koné,13981449,rating-breakdown,passes,passes,,,,Sassuolo,90.0,,59,27.6,55.9,34.2,True,rating-breakdown,True,59,27.6,55.9,34.2,pass,True,False,
1134351,Ismael Koné,13981449,rating-breakdown,passes,passes,,,,Sassuolo,90.0,,28.4,60.8,23.1,72.7,True,rating-breakdown,True,28.4,60.8,23.1,72.7,pass,True,False,
1134351,Ismael Koné,13981449,rating-breakdown,passes,passes,,,,Sassuolo,90.0,,55.8,18.2,53.3,6.5,True,rating-breakdown,True,55.8,18.2,53.3,6.5,pass,True,False,
1134351,Ismael Koné,13981449,rating-breakdown,passes,passes,,,,Sassuolo,90.0,,65.6,41.1,86.3,10,True,rating-breakdown,True,65.6,41.1,86.3,10,pass,True,False,
1134351,Ismael Koné,13981449,rating-breakdown,passes,passes,,,,Sassuolo,90.0,,32.4,39.5,32.6,15.4,True,rating-breakdown,True,32.4,39.5,32.6,15.4,pass,True,False,
1134351,Ismael Koné,13981449,rating-breakdown,dribbles,dribbles,,,,Sassuolo,90.0,,57.4,82.5,,,True,rating-breakdown,True,57.4,82.5,,,dribble,True,False,
1134351,Ismael Koné,13981449,rating-breakdown,defensive,defensive,,,,Sassuolo,90.0,,33.9,70.3,,,True,rating-breakdown,True,33.9,70.3,,,ball-recovery,True,False,
1134351,Ismael Koné,13981449,rating-breakdown,defensive,defensive,,,,Sassuolo,90.0,,13.4,75.3,52.4,93.5,True,rating-breakdown,True,13.4,75.3,52.4,93.5,clearance,True,False,
1134351,Ismael Koné,13981449,rating-breakdown,defensive,defensive,,,,Sassuolo,90.0,,26.6,61.2,,,True,rating-breakdown,True,26.6,61.2,,,ball-recovery,True,False,
1134351,Ismael Koné,13981449,rating-breakdown,defensive,defensive,,,,Sassuolo,90.0,,10.6,13,,,,rating-breakdown,True,10.6,13,,,tackle,True,False,
1134351,Ismael Koné,13981449,rating-breakdown,defensive,defensive,,,,Sassuolo,90.0,,12.1,40.1,17.5,36.6,True,rating-breakdown,True,12.1,40.1,17.5,36.6,clearance,True,False,
1134351,Ismael Koné,13981449,rating-breakdown,defensive,defensive,,,,Sassuolo,90.0,,27.1,35.7,,,True,rating-breakdown,True,27.1,35.7,,,interception,True,False,
1134351,Ismael Koné,13981449,rating-breakdown,defensive,defensive,,,,Sassuolo,90.0,,32.4,39.5,,,True,rating-breakdown,True,32.4,39.5,,,ball-recovery,True,False,
1134351,Ismael Koné,13981449,rating-breakdown,defensive,defensive,,,,Sassuolo,90.0,,25.1,47.7,25.4,56.5,True,rating-breakdown,True,25.1,47.7,25.4,56.5,clearance,True,False,
1134351,Ismael Koné,13981456,rating-breakdown,passes,passes,,,,Sassuolo,68.0,,15.1,57.9,15.2,67,True,rating-breakdown,True,15.1,57.9,15.2,67,pass,False,False,
1134351,Ismael Koné,13981456,rating-breakdown,passes,passes,,,,Sassuolo,68.0,,29.6,36.4,37,45.6,True,rating-breakdown,True,29.6,36.4,37,45.6,pass,False,False,
1134351,Ismael Koné,13981456,rating-breakdown,passes,passes,,,,Sassuolo,68.0,,71.3,70,74,6.6,True,rating-breakdown,True,71.3,70,74,6.6,pass,False,False,True
1134351,Ismael Koné,13981456,rating-breakdown,passes,passes,,,,Sassuolo,68.0,,69.8,49,72.8,35.1,True,rating-breakdown,True,69.8,49,72.8,35.1,pass,False,True,
1134351,Ismael Koné,13981456,rating-breakdown,passes,passes,,,,Sassuolo,68.0,,45.8,30.4,39.8,24.3,True,rating-breakdown,True,45.8,30.4,39.8,24.3,pass,False,False,
1134351,Ismael Koné,13981456,rating-breakdown,passes,passes,,,,Sassuolo,68.0,,64.5,40.3,78.2,23.7,True,rating-breakdown,True,64.5,40.3,78.2,23.7,pass,False,True,
1134351,Ismael Koné,13981456,rating-breakdown,passes,passes,,,,Sassuolo,68.0,,59.1,32.2,64.1,68.1,True,rating-breakdown,True,59.1,32.2,64.1,68.1,pass,False,False,
1134351,Ismael Koné,13981456,rating-breakdown,passes,passes,,,,Sassuolo,68.0,,45.9,35.7,28.2,60.4,True,rating-breakdown,True,45.9,35.7,28.2,60.4,pass,False,False,
1134351,Ismael Koné,13981456,rating-breakdown,passes,passes,,,,Sassuolo,68.0,,46.4,95.1,20.1,60.4,True,rating-breakdown,True,46.4,95.1,20.1,60.4,pass,False,False,True
1134351,Ismael Koné,13981456,rating-breakdown,passes,passes,,,,Sassuolo,68.0,,62.7,62.1,73,91.6,True,rating-breakdown,True,62.7,62.1,73,91.6,pass,False,False,
1134351,Ismael Koné,13981456,rating-breakdown,passes,passes,,,,Sassuolo,68.0,,75.7,92.7,74.9,71.8,True,rating-breakdown,True,75.7,92.7,74.9,71.8,pass,False,True,
1134351,Ismael Koné,13981456,rating-breakdown,passes,passes,,,,Sassuolo,68.0,,54.2,65.4,67.8,92.7,True,rating-breakdown,True,54.2,65.4,67.8,92.7,pass,False,True,
1134351,Ismael Koné,13981456,rating-breakdown,passes,passes,,,,Sassuolo,68.0,,56.3,90.9,64.5,98.4,True,rating-breakdown,True,56.3,90.9,64.5,98.4,pass,False,False,
1134351,Ismael Koné,13981456,rating-breakdown,passes,passes,,,,Sassuolo,68.0,,56.9,88,44.9,44.1,True,rating-breakdown,True,56.9,88,44.9,44.1,pass,False,False,True
1134351,Ismael Koné,13981456,rating-breakdown,passes,passes,,,,Sassuolo,68.0,,22.5,85.5,30.9,100,,rating-breakdown,True,22.5,85.5,30.9,100,pass,False,False,
1134351,Ismael Koné,13981456,rating-breakdown,dribbles,dribbles,,,,Sassuolo,68.0,,37.5,59.8,,,True,rating-breakdown,True,37.5,59.8,,,dribble,False,False,
1134351,Ismael Koné,13981456,rating-breakdown,defensive,defensive,,,,Sassuolo,68.0,,28.6,28.2,,,True,rating-breakdown,True,28.6,28.2,,,ball-recovery,False,False,
1134351,Ismael Koné,13981456,rating-breakdown,defensive,defensive,,,,Sassuolo,68.0,,14.8,85.8,,,True,rating-breakdown,True,14.8,85.8,,,tackle,False,False,
1134351,Ismael Koné,13981456,rating-breakdown,defensive,defensive,,,,Sassuolo,68.0,,54.7,41.2,,,True,rating-breakdown,True,54.7,41.2,,,ball-recovery,False,False,
1134351,Ismael Koné,13981456,rating-breakdown,defensive,defensive,,,,Sassuolo,68.0,,67.1,89.4,,,True,rating-breakdown,True,67.1,89.4,,,ball-recovery,False,False,
1134351,Ismael Koné,13981456,rating-breakdown,defensive,defensive,,,,Sassuolo,68.0,,91.4,2.2,,,,rating-breakdown,True,91.4,2.2,,,tackle,False,False,
1134351,Ismael Koné,13981456,rating-breakdown,defensive,defensive,,,,Sassuolo,68.0,,24.2,55.8,,,True,rating-breakdown,True,24.2,55.8,,,interception,False,False,
1134351,Ismael Koné,13981476,rating-breakdown,passes,passes,,,,Sassuolo,79.0,,68.2,14.9,76.1,5.9,True,rating-breakdown,True,68.2,14.9,76.1,5.9,pass,True,False,
1134351,Ismael Koné,13981476,rating-breakdown,passes,passes,,,,Sassuolo,79.0,,53.1,37.3,48.1,72.4,True,rating-breakdown,True,53.1,37.3,48.1,72.4,pass,True,False,
1134351,Ismael Koné,13981476,rating-breakdown,passes,passes,,,,Sassuolo,79.0,,71.4,20,69.7,12.5,True,rating-breakdown,True,71.4,20,69.7,12.5,pass,True,False,
1134351,Ismael Koné,13981476,rating-breakdown,passes,passes,,,,Sassuolo,79.0,,56.7,76.9,47.2,71.7,True,rating-breakdown,True,56.7,76.9,47.2,71.7,pass,True,False,
1134351,Ismael Koné,13981476,rating-breakdown,passes,passes,,,,Sassuolo,79.0,,35.4,92.1,27.4,82.6,True,rating-breakdown,True,35.4,92.1,27.4,82.6,pass,True,False,
1134351,Ismael Koné,13981476,rating-breakdown,passes,passes,,,,Sassuolo,79.0,,38.8,56,34.3,46.4,True,rating-breakdown,True,38.8,56,34.3,46.4,pass,True,False,
1134351,Ismael Koné,13981476,rating-breakdown,passes,passes,,,,Sassuolo,79.0,,35.6,78.7,30.2,79.1,True,rating-breakdown,True,35.6,78.7,30.2,79.1,pass,True,False,
1134351,Ismael Koné,13981476,rating-breakdown,passes,passes,,,,Sassuolo,79.0,,30.5,88.4,17.5,71.7,True,rating-breakdown,True,30.5,88.4,17.5,71.7,pass,True,False,
1134351,Ismael Koné,13981476,rating-breakdown,passes,passes,,,,Sassuolo,79.0,,52.9,46.7,66.7,69.3,True,rating-breakdown,True,52.9,46.7,66.7,69.3,pass,True,False,
1134351,Ismael Koné,13981476,rating-breakdown,passes,passes,,,,Sassuolo,79.0,,68.2,34.9,78.4,10.4,True,rating-breakdown,True,68.2,34.9,78.4,10.4,pass,True,False,
1134351,Ismael Koné,13981476,rating-breakdown,dribbles,dribbles,,,,Sassuolo,79.0,,94.2,73.2,,,True,rating-breakdown,True,94.2,73.2,,,dribble,True,False,
1134351,Ismael Koné,13981476,rating-breakdown,dribbles,dribbles,,,,Sassuolo,79.0,,29.5,62.6,,,True,rating-breakdown,True,29.5,62.6,,,dribble,True,False,
1134351,Ismael Koné,13981476,rating-breakdown,dribbles,dribbles,,,,Sassuolo,79.0,,30,61.5,,,,rating-breakdown,True,30,61.5,,,dribble,True,False,
1134351,Ismael Koné,13981476,rating-breakdown,dribbles,dribbles,,,,Sassuolo,79.0,,30.6,90.4,,,True,rating-breakdown,True,30.6,90.4,,,dribble,True,False,
1134351,Ismael Koné,13981476,rating-breakdown,dribbles,dribbles,,,,Sassuolo,79.0,,78.4,56.2,,,,rating-breakdown,True,78.4,56.2,,,dribble,True,False,
1134351,Ismael Koné,13981476,rating-breakdown,defensive,defensive,,,,Sassuolo,79.0,,35.2,90.4,,,True,rating-breakdown,True,35.2,90.4,,,tackle,True,False,
1134351,Ismael Koné,13981476,rating-breakdown,defensive,defensive,,,,Sassuolo,79.0,,29.9,64.2,,,True,rating-breakdown,True,29.9,64.2,,,ball-recovery,True,False,
1134351,Ismael Koné,13981476,rating-breakdown,defensive,defensive,,,,Sassuolo,79.0,,45.4,44,,,True,rating-breakdown,True,45.4,44,,,ball-recovery,True,False,
1134351,Ismael Koné,13981481,rating-breakdown,passes,passes,,,,Sassuolo,82.0,,32.9,58.9,50.3,22.7,True,rating-breakdown,True,32.9,58.9,50.3,22.7,pass,False,False,
1134351,Ismael Koné,13981481,rating-breakdown,passes,passes,,,,Sassuolo,82.0,,48.2,53.8,66.1,15,True,rating-breakdown,True,48.2,53.8,66.1,15,pass,False,False,True
1134351,Ismael Koné,13981481,rating-breakdown,passes,passes,,,,Sassuolo,82.0,,97.6,20.5,94.3,42.3,True,rating-breakdown,True,97.6,20.5,94.3,42.3,cross,False,True,
1134351,Ismael Koné,13981481,rating-breakdown,passes,passes,,,,Sassuolo,82.0,,45,49.3,56.7,71.4,True,rating-breakdown,True,45,49.3,56.7,71.4,pass,False,False,
1134351,Ismael Koné,13981481,rating-breakdown,passes,passes,,,,Sassuolo,82.0,,22.5,67.7,23.3,68.4,,rating-breakdown,True,22.5,67.7,23.3,68.4,pass,False,False,
1134351,Ismael Koné,13981481,rating-breakdown,passes,passes,,,,Sassuolo,82.0,,22.9,66.3,29.6,80.3,,rating-breakdown,True,22.9,66.3,29.6,80.3,pass,False,False,
1134351,Ismael Koné,13981481,rating-breakdown,passes,passes,,,,Sassuolo,82.0,,55.3,38.3,44.6,37.7,True,rating-breakdown,True,55.3,38.3,44.6,37.7,pass,False,False,
1134351,Ismael Koné,13981481,rating-breakdown,passes,passes,,,,Sassuolo,82.0,,42.6,26.8,45.2,26.4,,rating-breakdown,True,42.6,26.8,45.2,26.4,pass,False,False,
1134351,Ismael Koné,13981481,rating-breakdown,passes,passes,,,,Sassuolo,82.0,,47.4,59.3,49.2,85,True,rating-breakdown,True,47.4,59.3,49.2,85,pass,False,False,
1134351,Ismael Koné,13981481,rating-breakdown,passes,passes,,,,Sassuolo,82.0,,64.5,80.9,66.9,62.3,True,rating-breakdown,True,64.5,80.9,66.9,62.3,pass,False,False,
1134351,Ismael Koné,13981481,rating-breakdown,passes,passes,,,,Sassuolo,82.0,,30.3,45.6,31.5,40.9,True,rating-breakdown,True,30.3,45.6,31.5,40.9,pass,False,False,
1134351,Ismael Koné,13981481,rating-breakdown,passes,passes,,,,Sassuolo,82.0,,61.3,69.2,88.2,90.1,True,rating-breakdown,True,61.3,69.2,88.2,90.1,pass,False,False,
1134351,Ismael Koné,13981481,rating-breakdown,passes,passes,,,,Sassuolo,82.0,,34.5,28.9,31.5,73.7,True,rating-breakdown,True,34.5,28.9,31.5,73.7,pass,False,False,
1134351,Ismael Koné,13981481,rating-breakdown,passes,passes,,,,Sassuolo,82.0,,62.4,17.7,55.6,31,True,rating-breakdown,True,62.4,17.7,55.6,31,pass,False,False,
1134351,Ismael Koné,13981481,rating-breakdown,passes,passes,,,,Sassuolo,82.0,,45.4,86.9,46.3,76.7,True,rating-breakdown,True,45.4,86.9,46.3,76.7,pass,False,False,
1134351,Ismael Koné,13981481,rating-breakdown,passes,passes,,,,Sassuolo,82.0,,44.4,42.5,86.2,32.6,,rating-breakdown,True,44.4,42.5,86.2,32.6,pass,False,False,True
1134351,Ismael Koné,13981481,rating-breakdown,passes,passes,,,,Sassuolo,82.0,,25.7,36.7,20.4,61.8,True,rating-breakdown,True,25.7,36.7,20.4,61.8,pass,False,False,
1134351,Ismael Koné,13981481,rating-breakdown,passes,passes,,,,Sassuolo,82.0,,33.6,32,33.1,46,True,rating-breakdown,True,33.6,32,33.1,46,pass,False,False,
1134351,Ismael Koné,13981481,rating-breakdown,passes,passes,,,,Sassuolo,82.0,,41.3,19.7,56.2,8.8,True,rating-breakdown,True,41.3,19.7,56.2,8.8,pass,False,False,
1134351,Ismael Koné,13981481,rating-breakdown,passes,passes,,,,Sassuolo,82.0,,35.8,62.1,45.9,88.2,True,rating-breakdown,True,35.8,62.1,45.9,88.2,pass,False,False,
1134351,Ismael Koné,13981481,rating-breakdown,passes,passes,,,,Sassuolo,82.0,,25.9,54.3,19,62,True,rating-breakdown,True,25.9,54.3,19,62,pass,False,False,
1134351,Ismael Koné,13981481,rating-breakdown,passes,passes,,,,Sassuolo,82.0,,58.8,13.2,57.2,4.2,True,rating-breakdown,True,58.8,13.2,57.2,4.2,pass,False,False,
1134351,Ismael Koné,13981481,rating-breakdown,passes,passes,,,,Sassuolo,82.0,,56.3,22.9,46,48.5,True,rating-breakdown,True,56.3,22.9,46,48.5,pass,False,False,
1134351,Ismael Koné,13981481,rating-breakdown,passes,passes,,,,Sassuolo,82.0,,46.6,55.8,58.6,84.5,True,rating-breakdown,True,46.6,55.8,58.6,84.5,pass,False,False,
1134351,Ismael Koné,13981481,rating-breakdown,passes,passes,,,,Sassuolo,82.0,,41.2,90.4,23,71.4,True,rating-breakdown,True,41.2,90.4,23,71.4,pass,False,False,
1134351,Ismael Koné,13981481,rating-breakdown,passes,passes,,,,Sassuolo,82.0,,60.2,28.6,62.8,29.9,,rating-breakdown,True,60.2,28.6,62.8,29.9,pass,False,False,
1134351,Ismael Koné,13981481,rating-breakdown,passes,passes,,,,Sassuolo,82.0,,54.8,41.8,79.2,88.6,True,rating-breakdown,True,54.8,41.8,79.2,88.6,pass,False,False,True
1134351,Ismael Koné,13981481,rating-breakdown,passes,passes,,,,Sassuolo,82.0,,65.3,78.2,72.7,68.4,,rating-breakdown,True,65.3,78.2,72.7,68.4,pass,False,False,True
1134351,Ismael Koné,13981481,rating-breakdown,passes,passes,,,,Sassuolo,82.0,,59.9,24,44,35.5,True,rating-breakdown,True,59.9,24,44,35.5,pass,False,False,
1134351,Ismael Koné,13981481,rating-breakdown,dribbles,dribbles,,,,Sassuolo,82.0,,89.1,70.3,,,True,rating-breakdown,True,89.1,70.3,,,dribble,False,False,
1134351,Ismael Koné,13981481,rating-breakdown,defensive,defensive,,,,Sassuolo,82.0,,7.4,46.2,21.5,48.3,True,rating-breakdown,True,7.4,46.2,21.5,48.3,clearance,False,False,
1134351,Ismael Koné,13981481,rating-breakdown,defensive,defensive,,,,Sassuolo,82.0,,57.6,97.4,,,True,rating-breakdown,True,57.6,97.4,,,tackle,False,False,
1134351,Ismael Koné,13981481,rating-breakdown,defensive,defensive,,,,Sassuolo,82.0,,17,67.5,35.3,59.6,True,rating-breakdown,True,17,67.5,35.3,59.6,clearance,False,False,
